ID,Gender,Date of birth,School type,Occupation,Country,City,Status,Social status,Political views,Languages,Religion,Inspiration,What matters in people,What matters in life,Smoking,Alcohol,Avatar,Additional,Class,School type.1,Occupation.1,Status.1,Relationships,Languages.1,Religion.1,What matters in people.1,What matters in life.1,First post text
398164768.0,muzhskoi,1995.0,!,work,rossija,ramenskoe,kogda_vse_v_zhizni_horosho.,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c638131/v638131938/66531/HCZBaZYE5pc.jpg,proverim!))),0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
338359914.0,zhenskii,43141.0,!,!,ukraina,!,"shvidshe_b_priїhala_moja_mamusja,_і_mi_razom_poїdemo_na_more!!!",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c837332/v837332631/5e179/zWdiDRCi7TI.jpg,moї_naikrasczі_podrugi_u_selі,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
17955116.0,muzhskoi,31650.0,!,university,rossija,moskva,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c1353/u17955116/a_13e541eb.jpg,ponaehali_tut!_—_cinicznaja_igra_o_zhizni_v_stolice,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
Хz,povesilsja,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
17358094.0,muzhskoi,!,!,!,ukraina,!,"Aber_nun_will_euer_entmanntes_Schielen_""Beschaulichkeit""_heissen!_Und_was_mit_feigen_Augen_sich_tasten_lässt,_soll_""schön""_getauft_werden!",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c626728/v626728094/6c42/QhvtijDOq5U.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
432003618.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
190663616.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
11514247.0,muzhskoi,34196.0,!,work,ukraina,vinnica,!,vlublen,!,russkii*ukraїnska*Deutsch*English*,!,!,krasota_i_zdorove,samorazvitie,!,!,https://pp.userapi.com/c637630/v637630247/1b23b/M_aQEPG84gs.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
213280033.0,zhenskii,34930.0,!,university,rossija,lubercy,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c617122/v617122033/1c156/UWXpaFWri_k.jpg,"vikul,_s_prazdnikom!",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
352099382.0,muzhskoi,!,!,!,velikobritanija,Liverpool,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c631431/v631431382/2d092/ESf3I92j0mE.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
387365992.0,zhenskii,!,!,!,ukraina,!,salam_usczerby,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c846016/v846016956/428cc/rV4eImNEtuY.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
20823927.0,muzhskoi,7570.0,!,!,rossija,nojabrsk,....odnazhdy_ja_pridu_k_tebe_skvoz_zvezdy.,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c10854/u20823927/a_09793df6.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
291272141.0,muzhskoi,34944.0,!,!,kazahstan,ust-kamenogorsk,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c622324/v622324141/1b23c/r2ebObJS9P0.jpg,brat_ja_podnimu_za_tebja_etot_stakan_ne_czekajas_pust_zemlja_tebe_budet_puhom.,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
17767209.0,muzhskoi,!,!,work,rossija,mesczovsk,"vse_budet_horosho_,_prosto_bud_v_etom_uveren.uspeem_povzroslet,kakoe_nashe_vremja.....",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c619730/v619730209/16f9b/svTFfKBA2k0.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
74807586.0,zhenskii,43213.0,!,university,ukraina,obmaczevo,slovo_bet_inogda_nasmert.,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c317222/v317222586/a4bc/T79kFpV9wSQ.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
155117569.0,zhenskii,22196.0,!,!,!,!,"nastupaet_moment,_kogda_ponimaesh,_czto_zrja_pustil_kogo-to_v_svou_zhizn._etomu_czeloveku_ty_ne_nuzhen,_prosto_emu_ne_s_kem_bylo_provesti_vremja",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c307913/v307913569/18b2/HSsK_tH1phM.jpg,"spasibo_vsem_soobsczau_ot_imeni_uli._ei_pomogla_uiti_""podruga"",_nazvavshajasja_stasom__vysokaja,_ryzhaja_s_korotkoi_strizhkoi_pod_malczika-bystro_ushla_iz_doma._ostaviv_ulu_s_celofanovym_meshkom_na_golove,rjadom_neskolko_zazhigalok__niczego_ne_skazav_o_ule._otec_uli,_podshivalov_igor_urevicz.___milicija_nashla_etu_podrugu,_no_ona_otricaet,_czto_byla_s_ulei._ja_sczitau,czto_ona_i_pomogla_uiti_upeczke._esli_est_bog,_to_ja_dumau_on_nakazhet_etu_ryzhuu_bestiu",0,,,,,,,,,
197677314.0,muzhskoi,37460.0,licei*,university,!,!,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c638426/v638426314/25f49/WlJNeniL6ZM.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
208659359.0,zhenskii,!,!,!,rossija,!,komu-to_bozhenka_daet_pri_rozhdenii_ruczenki_zolotye._komu-to_—_golovushku_svetluu._a_komu-to_—_zhoponku_s_prikluczenijami.,!,!,!,!,!,dobrota_i_czestnost,semja_i_deti,negativnoe,negativnoe,https://pp.userapi.com/c626717/v626717359/f4ec/7XUsN5d62pE.jpg,♥♡♥,0,,,,,,,,,
219416268.0,muzhskoi,43333.0,!,!,belarus,!,!,poisk,!,!,!,sport,dobrota_i_czestnost, krasota_i_iskusstvo,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c630028/v630028268/1c6d1/YONUUeSC8MU.jpg,uznai_svoih_poklonnikov_tut:__❤❤❤_https://vk.com/app2289330#im16-7_❤❤❤__paren_s_gifki_uzhe_uznal_i_on_v_shoke!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
139928583.0,zhenskii,35177.0,!,school,rossija,nizhnevartovsk,"ne_hoczu_vas_rasstraivat,_no_u_menja_vse_horosho.",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c626430/v626430583/1bf7d/mZ0yuQd4QDA.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
89737772.0,muzhskoi,35014.0,!,university,ukraina,makeevka,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c629521/v629521772/5c75/5udwa1DJj1s.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
187349336.0,muzhskoi,!,!,!,rossija,vladikavkaz,tak_i_budet._mozhet_byt.,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c413017/v413017336/59f1/uuOXGmfjg_o.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
265327872.0,zhenskii,43354.0,!,!,rossija,rostov,lubim_pomnim_skorbim,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c626421/v626421872/5756/Uvd6FASybZw.jpg,lubim_pomnim_skorbim_moja_lubimaja__kiroczka!!!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
258289311.0,zhenskii,43280.0,!,!,togo,Sokodé,"🌊glubokie_vody_plavno_tekut,_premudrye_ludi_tiho_umrut._🙏_||0||🐞nja.poka",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636322/v636322311/24501/ULwL04J8P78.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
29401830.0,muzhskoi,43219.0,!,!,!,!,ne_menshe_czumy_gubit_lubov_ludei.___maksim_gorkii,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c837130/v837130830/41ed/E-ENG7xAFf0.jpg,"dorogie_druzja,_odnoklassniki_i_odnogruppniki_17_nojabrja_v_12:00_,_v_kafe_uvelskoe_budet_obed_nashemu_saneczke._kto_smozhet_pridti_otpishites_pod_zapisu_ili_napishite_na_stranicu_sestry_elena_arzhevitina.",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
137992425.0,muzhskoi,35088.0,!,!,rossija,!,😉,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c629501/v629501425/16709/aJ2P2XAihdM.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
28604157.0,zhenskii,43395.0,!,!,ukraina,kropivnickii_/_kirovograd,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/camera_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
165502121.0,zhenskii,36317.0,!,work,ukraina,odessa,!,!,!,!,!,!,!,!,negativnoe,kompromissnoe,https://pp.userapi.com/c633430/v633430121/17322/K-w5QWN5-Jw.jpg,"segodnja_radonica,pominalnyi_den...segodnja_my_vse_s_toboi,a_ty_s_nami,svetlaja_pamjat_tebe_🙏🙏🙏🙏🍏🍑🥐",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
136254064.0,zhenskii,43127.0,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c5750/u136254064/a_81811f0f.jpg,"—_pap,_ty_menja_otvezesh?__—_net,_idi_peshkom.__—_60_km?__—_da._segodnja_ty_vse_dengi_spustila_na_svoi_grebanye_naiki,_tak_czto_vpered,_just_do_it!",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
192112735.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
164390368.0,muzhskoi,43358.0,!,!,ukraina,gaivoron,"naslazhdaisja_zhiznu_—_nikto_ne_znaet,_kogda_ona_zakonczitsja.",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c624627/v624627368/31bcb/GzONw75-M8I.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
197117815.0,muzhskoi,43102.0,!,university,ukraina,berdjansk,"vsem_kto_v_menja_ne_veril,idite_nahui_u_menja_vse_otliczno!",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c629522/v629522815/2f587/yTQsATqYS5U.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
199142358.0,muzhskoi,43392.0,!,!,rossija,moskva,internet-ikona._|,vlublen,!,!,!,!,!,!,neitralnoe,neitralnoe,https://pp.userapi.com/c626618/v626618358/5e2ac/UzYU2bqQyMU.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
142185297.0,muzhskoi,43109.0,!,!,!,!,Choose_life._Choose_a_job._Choose_a_career._Choose_a_family,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636217/v636217297/4ad55/RHiakd0WF1I.jpg,"segodnja_polgoda_kak_net_stepy..._do_sih_por_trudno_v_eto_poverit_i_prinjat._luiza_vspominaet_tebja_i_govorit,czto_ty_s_bozhenkoi_na_nebe._ty_samyi_dobryi_i_svetlyi_malczik,_i_ty_navsegda_v_nashih_serdcah.",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
3889115.0,muzhskoi,32117.0,!,work,rossija,nizhnii_novgorod,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630416/v630416115/3a37f/S0HguhkQz4o.jpg,ibo...bumerang...vecznoi_pravdy...est,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
205377020.0,muzhskoi,43368.0,gimnazija*,work,belarus,!,vy_vse_mne_dorogi...__22.08.2017😉,!,!,russkii*English*belaruskaja*,!,!,!,!,!,!,https://pp.userapi.com/c837125/v837125316/5e7af/AGjFJakSFgs.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
63663039.0,zhenskii,!,!,university,rossija,uljanovsk,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/camera_400.png,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
292065738.0,zhenskii,36178.0,!,!,rossija,murmansk,Don't_you_dore_fucking_touch_my_heart_untees_you_plan_to_stay...,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c627824/v627824738/44ab6/i2y1BKYQBg0.jpg,"net_mery_cztob_izmerit_gore..._ne_hvatit_czisel,_cztob_sosczitat_moi_slezy..._ne_hvatit_dnei,_cztoby_zabyt_tebja..",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
132289354.0,muzhskoi,34325.0,!,!,ukraina,ilovaisk,"vse_telki-suki_,_bez_iskluczenija!!!!",vlublen,monarhiczeskie,!,umerenye,!,!,!,!,!,https://pp.userapi.com/c4473/u132289354/a_c950066a.jpg,"vy_kogda_nibud_etogo_parnja_ostavite_v_pokoe_trolli_nedodelannye,u_vas_czto_v_svoei_zhizni_niczego_interesnogo_net,czto_vy_ego_v_pokoe_stranicu_ne_ostavljaete?",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
150835837.0,muzhskoi,!,!,!,rossija,gelendzhik,zhizn_obman...,slozhno,!,russkii*ukraїnska*English*,!,muzyka,umor_i_zhiznelubie,samorazvitie,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c315524/v315524837/aef1/SIlyDfPc3Zk.jpg,zaklikivai_uczilok_vmeste_so_mnoi_v_school_clicker!_iphone_&_android:_http://schoolclicker.com/vk?b=1,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
Хz,povesilas,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
266688047.0,muzhskoi,43181.0,!,!,!,!,tak_ne_delaetsja...,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c630517/v630517047/2c09c/oPj-qceIwQI.jpg,privet_synok....s_kresczeniem.......oczen_skuczau......pusto_do_boli.....zemlja_puhom.....,0,,,,,,,,,
101962922.0,muzhskoi,43193.0,!,!,rossija,rostov-na-donu,"mir,_dobro,_sovushki_:3",!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c617519/v617519922/1db02/ctqFUBFwu4o.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
138650869.0,zhenskii,35455.0,!,school,rossija,serov,♥♥♥,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636228/v636228869/436e/786rZe6Rvc4.jpg,"derzhi_ee_za_ruku,_poka_ne_pozdno...",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
64193635.0,zhenskii,43358.0,!,work,rossija,tver,✔_menjau_imidzh._vozvrasczau_sb,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c622818/v622818635/44f9e/GUachOnKgqI.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
zhenskii,brosilas,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
5169668.0,muzhskoi,33134.0,!,university,ukraina,dnepropetrovsk_(dnepr),!,!,!,!,pravoslavie,!,!,semja_i_deti,!,negativnoe,https://pp.userapi.com/c623326/v623326668/1048e/HjTEmhDgjTs.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
263161327.0,muzhskoi,35522.0,!,!,rossija,adler_(mikroraion),ne_umeu_byt_nastojasczim.,est_drug,!,!,!,!,!,!,!,!,https://pp.userapi.com/c615818/v615818327/13b9e/s72nZ2Cw4lo.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
150958165.0,zhenskii,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,0,,,,,,,,,
100586045.0,zhenskii,43384.0,!,university,ukraina,zaporozhe,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c622218/v622218045/321f8/5y30vSIkhJc.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
316990446.0,muzhskoi,35073.0,!,!,rossija,moskva,!,est_drug,!,!,!,!,!,!,!,!,https://pp.userapi.com/c627819/v627819446/2ada9/amBGXMHBRuo.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
397418640.0,zhenskii,36326.0,!,!,rossija,!,mne_pridetsja.mne_pridetsja_eto_sdelat._prosczaite.,vlublen,!,Español*,!,!,umor_i_zhiznelubie,!,!,!,https://pp.userapi.com/c636716/v636716640/5b2c8/D3NIjspPPoo.jpg,"uljana,_segodnja_tebe_ispolnilos,_nu_ili_ispolnilos_by_18_let,_dazhe_ne_znau_kak_pravilno_skazat._kak_by_tam_ni_bylo,_segodnja_pervyi_tvoi_den_rozhdenija,_bez_tebja._my_lubim_tebja_i_pomnim._my_vsegda_budem_tebja_lubit_i_vsegda_budem_pomnit.",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
231829353.0,muzhskoi,!,!,!,!,!,otczalivau;)_bljat_nadeus_poluczitsja._ebanyi_v_rot_skolko_gemora,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c617722/v617722353/216cf/cW5PF4LKdV0.jpg,"kak_eto_strashno_byt_czuzhimi...__evgenii_avlasovicz__kak_eto_strashno:_byt_czuzhimi..._kak_eto_bolno_-_vspominat,_czto_byli_nekogda_rodnymi..._ne_god,_ne_dva,_a_celyh_pjat..._no_s_toi_pory_uzh_tozhe_gody_vse_nabiraut_oborot..._zabyty_obsczie_nevzgody._ty_-_idiotka,_ja_-_urod..._tak_czto_zhe_tjanet_nas_drug_k_drugu?!_uzhel_-_zhelane_otomstit?!_i_vnov,_i_vnov...opjat...po_krugu..._a_vmeste_nam_uzhe...ne_byt?!_ja_obraz_tvoi_v_dushe_leleu,__prikryv_soboi_ot_vneshnei_mgly.__ego_baukau,_zhaleu..._no_eto_ved_uzhe_-_ne_ty?!_ego_ne_predal_ja_ni_razu__i_ne_obidel_nikogda...__no_vot_priliplo,_kak_zaraza:__""kak_zhal,_czto_ty_uzhe_ne_ta...""_a_tot_li_ja?_i_v_samom_dele,__byt_mozhet_takzhe_obraz_moi_v_dushe_hranish,_v_svoei_posteli_ne_ostavatsja_cztob_odnoi..._tak_czto_zhe_tjanet_nas_drug_k_drugu?__i_poczemu_czuzhie_my?__i_dlja_czego_opjat_po_krugu_nesut_obidy_skakuny?_ved_net_zavetnee_zhelanja,__czem_obraz_tvoi_k_grudi_prizhat_-__zhivoi,_ne_plod_voobrazhanja..._ja_tak_hoczu_tebja_obnjat...",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
234475102.0,muzhskoi,!,!,!,rossija,burtasy,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c636523/v636523102/6254/d1hVIrcM7UI.jpg,"kak_zhe_tjazhelo_osoznavat_czto_tebja_net,_i_ne_budet_nikogda._pomnu_kazhduu_minutu,_kazhduu_sekundu_i_ne_vazhno_smeus_ja,_ili_placzu_ty_vsegda_v_pamjati._govorjat_vremja_leczit_(zabluzhdenie)__p.s_beregite_svoih_blizkih._________dumaite_o_svoih_blizkih.",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
440205630.0,zhenskii,!,!,!,rossija,!,♡,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c841122/v841122748/44025/V_RLOCcKWlU.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
279365433.0,zhenskii,43264.0,kolledzh*,school,rossija,strezhevoi,ulija_vecznaja,poisk,!,!,!,!,!,!,!,!,https://pp.userapi.com/c836437/v836437433/42772/UwNRcRwpOv8.jpg,uznai_svoih_poklonnikov_v_android_prilozhenii_-_https://vk.cc/6ymywu_ili_v_prilozhenii_vkontakte_-_vk.com/app4236781_925,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
207508181.0,zhenskii,31917.0,!,!,rossija,kilmez,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c633822/v633822181/26581/XZLho9RMXaU.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
107548902.0,muzhskoi,43444.0,!,!,rossija,murom,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c633122/v633122902/1cc5d/N9CkE30YOC4.jpg,uznai_svoih_poklonnic!_vk.com/app4236781_157532535#cf31_dostupno_na_android_📱_https://vk.cc/6ymywu_✅,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
muzhskoi,sprygnul,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
zhenskii,prygunja,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://vk.com/images/deactivated_400.png,!,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
186172102.0,muzhskoi,29116.0,!,!,rossija,bolshaja_usa,lublu,poisk,!,!,!,!,!,!,!,!,https://pp.userapi.com/c403930/v403930102/bb7a/mu9b3TtjByc.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
2281761.0,muzhskoi,!,!,!,rossija,saransk,prostite_menja_vse._za_vse,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c627523/v627523761/23577/iIqI6W6ZIpU.jpg,"ja_popal_v_kakuu-to_neponjatnuu_mnogohodovku._a_moi_pjanye_shizofreniczeskie_bredni_pogubili_menja._ne_portite,_pozhaluista,_nikomu_bolshe_zhizni._ja_vas_oczen_proshu._eto_moe_poslednie_video._ja_eto_pishu_v_01:47._ja_postoi_obycznyi_czelovek._paru_raz_videl_surkova,_paru_raz_putina_i_paru_raz_volodina._vse_na_etom_vse_i_zakaczivaetsja._vse_baiki_kotorye_ja_rasskazyval_ja_takzhe_czital_iz_interneta_i_kotorye_zapisyvali._na_vybory_ja_ne_hoczu_i_td_menja_i_ne_vozmut.__mne_deistvitelno_davali_mnogo_shansov_v_etoi_zhizni,_no_ja_niczego_ne_ponjal_v_etoi_zhizni.__ja_ponimau,_czto_mahovik_uzhe_raskruczen_i_ego_ne_ostanovit._i_uzhe_niczego_ne_pomozhet,_dazhe_moja_smert,_kotoraja_nastupit_czerez_neskolko_minut._mama,_prosti_menja,_no_ja_deistvitelno_sumasshedshii._skoree_vsego_u_menja_shizofrenija_i_nado_bylo,_koneczno,_prosto_poiti_leczitsja,_a_ne_skryvat_eto_vse_i_togda_ne_bylo_by_problem_dlja_menja,_ludei_kotorye_menja_okruzhaut.__ja_znau,_czto_menja_zhdet_ad._no_ja_ego_zasluzhil.",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
141577496.0,muzhskoi,35755.0,!,!,rossija,moskva,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c637617/v637617496/2f8f2/ejSSr8L219o.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
151276883.0,muzhskoi,43281.0,!,university,kitai,Harbin,!,vlublen,liberalnye,!,pastafarianstvo,nedosypanie,um_i_kreativnost,samorazvitie,kompromissnoe,neitralnoe,https://pp.userapi.com/c619927/v619927883/df10/Su8YsPh-GRY.jpg,c1班,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
325393088.0,muzhskoi,!,!,!,!,!,!,est_drug,!,!,!,!,!,!,!,!,https://pp.userapi.com/c840123/v840123382/80196/0xO7kj90PZs.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
224359700.0,muzhskoi,43212.0,!,!,rossija,soczi,kvartiry_posutoczno_r-on_planeta_ot1000t.r_8-929-332-28-27.,!,!,!,pravoslavie,"otcze nash, izhe esi na nebeseh! da svjatitsja imja tvoe, da pridet carstvie tvoe, da budet volja tvoja, jako na nebesi i na zemli . Хleb nash nasuscznyi dazhd nam dnes ; i ostavi nam dolgi nasha, jako zhe i my ostavljaem dolzhnikom nashim ; i ne vvedi nas vo iskushenie, no izbavi nas ot lukavago.",um_i_kreativnost,semja_i_deti,rezko_negativnoe,rezko_negativnoe,https://pp.userapi.com/c312316/v312316700/7d97/1zq9BU2fuck.jpg,vam_priznalis_v_lubvi._uznaite_kto_tut:___♥♥♥_http://vk.com/app2677176_♥♥♥,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
409002845.0,muzhskoi,!,!,!,!,!,!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c637224/v637224845/2d261/tgN7oc9ki94.jpg,"ja_tebja_ponimau_ponimau_poczemu_ty_igral_v_etu_igru_ja_sam_sebja_na_uroke_czut_ne_zadushil_u_tebja_byli_problemy_v_zhizni,v_shkole_tebja_obizhali,doma_navern_tozhe_ja_tebja_ponimau,sam_v_takoi_situacii_spi_spokoino,na_nebesah_escze_uvidimsja)",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
266765693.0,muzhskoi,!,!,!,ukraina,!,10\21\15_-_11\26\15_svoboda!,!,!,!,!,!,!,!,!,!,https://pp.userapi.com/c622319/v622319693/18987/tsmdt9ZmD6I.jpg,!,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
289072764.0,muzhskoi,32732.0,!,!,!,!,"ty_dlja_menja_ne_prosto_lubimaja,ty_czasticzka_moego_serdca❤",vlublen,!,!,!,!,!,!,!,!,https://pp.userapi.com/c627731/v627731764/d7af/R7boTpC8ms0.jpg,"dj_oleg_zazhigaet_v_klube_""♥♫♫♪♥♫♪♫♥melodija_serdca♥♫♫♪♥♫♪♫♥""_s_trekom_""titanik_–_my_heart_will_go_on""!_zahodi_ko_mne_v_klub_prjamo_seiczas_po_ssylke_▶_http://vk.com/app4397521_-85242618?ad_id=slf",0,,,,,,,,,
,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
